Unique_ID	Ref_MFE	Edit_MFE	deltaG	EditSite_Changed	SpliceStart_Changed	SpliceEnd_Changed
9239|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
923|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9240|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9241|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9242|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9243|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9244|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9245|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9246|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9247|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9248|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9249|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
924|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9250|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9251|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9252|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9253|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9254|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9255|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9256|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9257|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9258|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9259|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
925|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9260|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9261|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9262|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9263|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9264|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9265|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9266|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9267|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9268|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9269|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
926|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9270|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9271|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9272|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9273|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9274|chr6_149663232|149663232|149662238|14	-117.1	-118.3	-1.2	0	NA	NA
9275|chr7_102545436|102545436|102545471|10	-130.8	-130.8	0	0	0	NA
9276|chr7_102545476|102545476|102541662|10	-121.3	-121.4	-0.1	0	NA	NA
9277|chr7_102545489|102545489|102545471|10	-114.9	-114.9	0	0	0	NA
9278|chr8_11843827|11843827|11843000|11844	-138.6	-138.8	-0.2	1	NA	NA
9279|chr8_11843827|11843827|11843000|11844	-138.6	-138.8	-0.2	1	NA	NA
927|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9280|chr8_11843827|11843827|11843000|11844	-138.6	-138.8	-0.2	1	NA	NA
9281|chr8_11843848|11843848|11843000|11844	-134.1	-134.1	0	0	NA	NA
9282|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9283|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9284|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9285|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9286|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9287|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9288|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9289|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
928|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9290|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9291|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9292|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9293|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9294|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9295|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9296|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9297|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9298|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9299|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
929|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
92|chr10_35321030|35321030|35299259|353208	-89.6	-89.2	0.4	0	NA	NA
9300|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9301|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9302|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9303|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9304|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9305|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9306|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9307|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9308|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9309|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
930|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9310|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9311|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9312|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9313|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9314|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9315|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9316|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9317|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9318|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9319|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
931|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9320|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9321|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9322|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9323|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9324|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9325|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9326|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9327|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9328|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9329|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
932|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9330|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9331|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9332|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9333|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9334|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9335|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9336|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9337|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9338|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9339|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
933|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9340|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9341|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9342|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9343|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9344|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9345|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9346|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9347|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9348|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9349|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
934|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9350|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9351|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9352|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9353|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9354|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9355|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9356|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9357|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9358|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9359|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
935|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9360|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9361|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9362|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9363|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9364|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9365|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9366|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9367|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9368|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9369|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
936|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9370|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9371|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9372|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9373|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9374|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9375|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9376|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9377|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9378|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9379|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
937|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9380|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9381|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9382|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9383|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9384|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9385|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9386|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9387|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9388|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9389|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
938|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9390|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9391|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9392|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9393|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9394|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9395|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9396|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9397|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9398|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9399|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
939|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
93|chr10_35321030|35321030|35299259|353208	-89.6	-89.2	0.4	0	NA	NA
9400|chr8_100300537|100300537|100288267|10	-98.8	-104.8	-6	1	NA	NA
9401|chr8_100300537|100300537|100300651|10	-98.8	-104.8	-6	1	0	NA
9402|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9403|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9404|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9405|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9406|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9407|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9408|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9409|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
940|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9410|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9411|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9412|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9413|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9414|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9415|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9416|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9417|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9418|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9419|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
941|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9420|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9421|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9422|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9423|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9424|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9425|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9426|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9427|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9428|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9429|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
942|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9430|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9431|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9432|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9433|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9434|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9435|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9436|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9437|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9438|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9439|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
943|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9440|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9441|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9442|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9443|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9444|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9445|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9446|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9447|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9448|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9449|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
944|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9450|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9451|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9452|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9453|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9454|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9455|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9456|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9457|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9458|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9459|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
945|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9460|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9461|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9462|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9463|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9464|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9465|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9466|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9467|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9468|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9469|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
946|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9470|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9471|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9472|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9473|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9474|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9475|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9476|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9477|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9478|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9479|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
947|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9480|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9481|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9482|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9483|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9484|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9485|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9486|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9487|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9488|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9489|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
948|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9490|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9491|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9492|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9493|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9494|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9495|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9496|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9497|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9498|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9499|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
949|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
94|chr10_35321030|35321030|35299259|353208	-89.6	-89.2	0.4	0	NA	NA
9500|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9501|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9502|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9503|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9504|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9505|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9506|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9507|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9508|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9509|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
950|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9510|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9511|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9512|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9513|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9514|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9515|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9516|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9517|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9518|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9519|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
951|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9520|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9521|chr8_100300617|100300617|100288267|10	-88.5	-93.4	-4.9	1	NA	NA
9522|chr8_100300617|100300617|100300651|10	-88.5	-93.4	-4.9	1	0	NA
9523|chr8_100300619|100300619|100288267|10	-90.3	-90.5	-0.2	1	NA	NA
9524|chr8_100300619|100300619|100300651|10	-90.3	-90.5	-0.2	1	1	NA
9525|chr8_100300619|100300619|100288267|10	-90.3	-90.5	-0.2	1	NA	NA
9526|chr8_100300619|100300619|100300651|10	-90.3	-90.5	-0.2	1	1	NA
9527|chr8_100300619|100300619|100288267|10	-90.3	-90.5	-0.2	1	NA	NA
9528|chr8_100300619|100300619|100300651|10	-90.3	-90.5	-0.2	1	1	NA
9529|chr8_100300619|100300619|100288267|10	-90.3	-90.5	-0.2	1	NA	NA
952|chr10_73249197|73249197|73249318|73251	-92.6	-93.4	-0.8	0	0	NA
9530|chr8_100300619|100300619|100300651|10	-90.3	-90.5	-0.2	1	1	NA
9531|chr8_100300619|100300619|100288267|10	-90.3	-90.5	-0.2	1	NA	NA
